"","Behavior","Initiator_ID","Recipient_ID","Initiator_Gender","Recipient_Gender","Date_Obs","Init_Age_At_Obs","Recp_Age_At_Obs","Init_House","Recp_House","same_household","y","init_id","recp_id","init_house_id","recp_house_id","init_g","recp_g","init_age_z","recp_age_z"
"1619","(6) Physical Aggression","89","87","M","M",0059-11-15,5.52557077625571,9.60890410958904,"9b","9b",1,6,119,124,14,18,0,0,-0.454142718204116,1.65168331348524
"1620","(6) Physical Aggression","87","89","M","M",0059-11-15,9.60890410958904,5.52557077625571,"9b","9b",1,6,111,22,14,18,0,0,1.4088308336767,-0.12088488979842
"1621","(3) Helping","88","90","M","F",0059-11-15,7.52557077625571,2.35890410958904,"9b","9b",1,3,118,130,14,18,0,1,0.458334123533429,-1.49552961887554
"1622","(7) Requesting for Access","79","115","F","F",0059-11-15,6.10890410958904,6.19223744292237,"9a","10a",0,7,101,68,23,16,1,1,-0.188003639363999,0.168514000533606
"1624","(17) Playful Teasing","79","32","F","F",0059-11-15,6.10890410958904,7.19223744292237,"9a","4a",0,17,101,60,23,40,1,1,-0.188003639363999,0.602612336031644
"1625","(11) Scolding","32","79","F","F",0059-11-15,7.19223744292237,6.10890410958904,"4a","9a",0,11,59,85,26,26,1,1,0.306254649910504,0.132339139242102
"1626","(6) Physical Aggression","116","17","M","M",0059-11-17,4.0310502283105,5.69771689497717,"10a","2",0,6,14,26,13,21,0,0,-1.13600041295457,-0.046156546198986
"1627","(6) Physical Aggression","17","116","M","M",0059-11-17,5.69771689497717,4.0310502283105,"2","10a",0,6,143,88,17,16,0,0,-0.375603044839948,-0.76965377202905
"1628","(18) Verbal Aggression","165","50","F","F",0059-11-17,4.5310502283105,4.36438356164384,"15a","7",0,18,21,15,20,11,1,1,-0.907881202520182,-0.624954326863038
"1629","(15) Tattling","49","165","M","F",0059-11-17,6.36438356164384,4.5310502283105,"7","15a",0,15,19,13,18,10,0,1,-0.0714440975941,-0.552604604280031
"1630","(19) Ownership Assertion","493","206","M","M",0059-11-17,7.5310502283105,5.36438356164384,"15b","18c",0,19,42,5,31,4,0,0,0.460834060086134,-0.190855991364999
"1632","(9) Requesting for Help","166","165","F","F",0059-11-17,2.19771689497717,4.5310502283105,"15a","15a",1,9,125,13,20,10,1,1,-1.97243751788065,-0.552604604280031
"1633","(3) Helping","165","166","F","F",0059-11-17,4.5310502283105,2.19771689497717,"15a","15a",1,3,21,89,20,10,1,1,-0.907881202520182,-1.56550072044212
"1634","(10) Requesting for Sharing","206","166","M","F",0059-11-17,5.36438356164384,2.19771689497717,"18c","15a",0,10,2,89,2,10,0,1,-0.527682518462872,-1.56550072044212
"1635","(12) Sharing","166","206","F","M",0059-11-17,2.19771689497717,5.36438356164384,"15a","18c",0,12,125,5,20,4,1,0,-1.97243751788065,-0.190855991364999
"1636","(4) Leading","165","206","F","M",0059-11-17,4.5310502283105,5.36438356164384,"15a","18c",0,4,21,5,20,4,1,0,-0.907881202520182,-0.190855991364999
"1638","(10) Requesting for Sharing","206","172","M","F",0059-11-17,5.36438356164384,7.86438356164384,"18c","16",0,10,2,16,2,12,0,1,-0.527682518462872,0.894389847380098
"1639","(14) Taking Away","165","172","F","F",0059-11-17,4.5310502283105,7.86438356164384,"15a","16",0,14,21,16,20,12,1,1,-0.907881202520182,0.894389847380098
"1640","(11) Scolding","172","165","F","F",0059-11-17,7.86438356164384,4.5310502283105,"16","15a",0,11,9,13,8,10,1,1,0.612913533709058,-0.552604604280031
"1641","(4) Leading","178","172","F","F",0059-11-17,5.7810502283105,7.86438356164384,"17","16",0,4,55,16,36,12,1,1,-0.337583176434217,0.894389847380098
"1643","(15) Tattling","165","172","F","F",0059-11-17,4.5310502283105,7.86438356164384,"15a","16",0,15,21,16,20,12,1,1,-0.907881202520182,0.894389847380098
"1644","(4) Leading","172","178","F","F",0059-11-20,7.87260273972603,5.7892694063927,"16","17",0,4,9,59,8,39,1,1,0.616663438538117,-0.00641375338284103
"1646","(17) Playful Teasing","178","49","F","M",0059-11-20,5.7892694063927,6.37260273972603,"17","7",0,17,55,14,36,11,1,0,-0.333833271605158,0.246810275657681
"1647","(16) Aggressive Teasing","178","157","F","M",0059-11-20,5.7892694063927,7.37260273972603,"17","14a",0,16,55,47,36,32,1,0,-0.333833271605158,0.68090861115572
"1648","(6) Physical Aggression","157","178","M","F",0059-11-20,7.37260273972603,5.7892694063927,"14a","17",0,6,40,59,30,39,0,1,0.388544228103731,-0.00641375338284103
"1649","(17) Playful Teasing","157","178","M","F",0059-11-20,7.37260273972603,5.7892694063927,"14a","17",0,17,40,59,30,39,0,1,0.388544228103731,-0.00641375338284103
"1650","(2) Dominating","33","34","F","F",0059-11-23,5.46415525114155,3.54748858447489,"4a","4a",1,2,31,66,26,40,1,1,-0.482162840399025,-0.979567076728787
"1652","(7) Requesting for Access","33","17","F","M",0059-11-23,5.46415525114155,5.71415525114155,"4a","2",0,7,31,26,26,21,1,0,-0.482162840399025,-0.0390206831497033
"1654","(17) Playful Teasing","33","34","F","F",0059-11-23,5.46415525114155,3.54748858447489,"4a","4a",1,17,31,66,26,40,1,1,-0.482162840399025,-0.979567076728787
"1655","(4) Leading","33","17","F","M",0059-11-23,5.46415525114155,5.71415525114155,"4a","2",0,4,31,26,26,21,1,0,-0.482162840399025,-0.0390206831497033
"1657","(17) Playful Teasing","7","18","M","M",0059-11-23,3.79748858447489,2.88082191780822,"1a","2",0,17,76,148,37,21,0,0,-1.24256020851364,-1.26896596706081
"1658","(17) Playful Teasing","34","18","F","M",0059-11-23,3.54748858447489,2.88082191780822,"4a","2",0,17,57,148,26,21,1,0,-1.35661981373084,-1.26896596706081
"1659","(18) Verbal Aggression","50","34","F","F",0059-11-23,4.38082191780822,3.54748858447489,"7","4a",0,18,49,66,18,40,1,1,-0.976421129673528,-0.979567076728787
"1660","(4) Leading","17","33","M","F",0059-11-23,5.71415525114155,5.46415525114155,"2","4a",0,4,143,65,17,40,0,1,-0.368103235181832,-0.147545267024213
"1662","(12) Sharing","350","424","F","M",0059-11-23,1.71415525114155,4.63082191780822,"104a","111",0,12,150,147,44,47,1,0,-2.19305691865692,-0.509293879939245
"1663","(4) Leading","424","350","M","F",0059-11-23,4.63082191780822,1.71415525114155,"111","104a",0,4,127,152,56,38,0,1,-0.862361524456335,-1.77541402514186
"1665","(4) Leading","391","392","M","F",0059-11-23,5.13082191780822,4.29748858447489,"109a","109a",1,4,32,1,15,1,0,1,-0.634242314021949,-0.653993325105258
"1667","(11) Scolding","394","392","F","F",0059-11-23,1.88082191780822,4.29748858447489,"109a","109a",1,11,154,1,15,1,1,1,-2.11701718184546,-0.653993325105258
"1668","(4) Leading","424","350","M","F",0059-11-23,4.63082191780822,1.71415525114155,"111","104a",0,4,127,152,56,38,0,1,-0.862361524456335,-1.77541402514186
"1669","(4) Leading","424","391","M","M",0059-11-23,4.63082191780822,5.13082191780822,"111","109a",0,4,127,2,56,1,0,0,-0.862361524456335,-0.292244712190226
"1671","(14) Taking Away","393","391","M","M",0059-11-23,3.04748858447489,5.13082191780822,"109a","109a",1,14,155,2,15,1,0,0,-1.58473902416522,-0.292244712190226
"1672","(15) Tattling","350","424","F","M",0059-11-23,1.71415525114155,4.63082191780822,"104a","111",0,15,150,147,44,47,1,0,-2.19305691865692,-0.509293879939245
"1673","(17) Playful Teasing","108","109","M","F",0059-11-24,4.96689497716895,2.30022831050228,"9d","9d",1,17,100,163,53,17,0,1,-0.709032082557058,-1.52100068559312
"1674","(17) Playful Teasing","108","370","M","M",0059-11-24,4.96689497716895,4.55022831050228,"9d","107",0,17,100,87,53,50,0,0,-0.709032082557058,-0.544279430722534
"1675","(17) Playful Teasing","370","108","M","M",0059-11-24,4.55022831050228,4.96689497716895,"107","9d",0,17,103,21,54,17,0,0,-0.899131424585713,-0.363405124265018
"1676","(9) Requesting for Help","370","108","M","M",0059-11-24,4.55022831050228,4.96689497716895,"107","9d",0,9,103,21,54,17,0,0,-0.899131424585713,-0.363405124265018
"1677","(3) Helping","108","370","M","M",0059-11-24,4.96689497716895,4.55022831050228,"9d","107",0,3,100,87,53,50,0,0,-0.709032082557058,-0.544279430722534
"1678","(17) Playful Teasing","46","64","F","F",0059-11-24,9.88356164383562,10.466894977169,"6","8b",0,17,131,164,62,27,1,1,1.53414015338107,2.02413572097419
"1679","(4) Leading","46","64","F","F",0059-11-24,9.88356164383562,10.466894977169,"6","8b",0,4,131,164,62,27,1,1,1.53414015338107,2.02413572097419
"1680","(3) Helping","125","64","M","F",0059-11-24,2.80022831050228,10.466894977169,"10b","8b",0,3,156,164,25,27,0,1,-1.69754866110606,2.02413572097419
"1682","(18) Verbal Aggression","64","46","F","F",0059-11-24,10.466894977169,9.88356164383562,"8b","6",0,18,117,112,24,57,1,1,1.80027923222119,1.77091169193367
"1683","(4) Leading","144","145","M","M",0059-11-24,8.55022831050228,5.88356164383562,"13","13",1,4,41,27,19,22,0,0,0.925822258889376,0.0345183499415171
"1685","(4) Leading","145","200","M","M",0059-11-24,5.88356164383562,6.13356164383562,"13","18b",0,4,20,28,19,15,0,0,-0.290813530094017,0.143042933816027
"1687","(4) Leading","200","201","M","M",0059-11-24,6.13356164383562,3.05022831050228,"18b","18b",1,4,22,19,12,15,0,0,-0.176753924876824,-1.19542693396959
"1689","(4) Leading","200","186","M","F",0059-11-24,6.13356164383562,5.38356164383562,"18b","19a",0,4,22,109,12,20,0,1,-0.176753924876824,-0.182530817807502
"1691","(4) Leading","145","165","M","F",0059-11-24,5.88356164383562,4.55022831050228,"13","15a",0,4,20,13,19,10,0,1,-0.290813530094017,-0.544279430722534
"1693","(4) Leading","200","210","M","M",0059-11-24,6.13356164383562,4.96689497716895,"18b","19d",0,4,22,80,12,48,0,0,-0.176753924876824,-0.363405124265018
"1695","(4) Leading","145","253","M","F",0059-11-24,5.88356164383562,6.88356164383562,"13","23",0,4,20,108,19,56,0,1,-0.290813530094017,0.468616685439556
"1697","(7) Requesting for Access","253","200","F","M",0059-11-24,6.88356164383562,6.13356164383562,"23","18b",0,7,98,28,52,15,1,0,0.165424890774756,0.143042933816027
"1700","(4) Leading","200","144","M","M",0059-11-24,6.13356164383562,8.55022831050228,"18b","13",0,4,22,46,12,22,0,0,-0.176753924876824,1.19211391126962
"1702","(18) Verbal Aggression","144","200","M","M",0059-11-24,8.55022831050228,6.13356164383562,"13","18b",0,18,41,28,19,15,0,0,0.925822258889376,0.143042933816027
"1704","(19) Ownership Assertion","34","33","F","F",0059-11-24,3.55022831050228,5.46689497716895,"4a","4a",1,19,57,65,26,40,1,1,-1.35536984545448,-0.146355956515999
"1706","(4) Leading","33","34","F","F",0059-11-24,5.46689497716895,3.55022831050228,"4a","4a",1,4,31,66,26,40,1,1,-0.480912872122672,-0.978377766220573
"1708","(6) Physical Aggression","34","33","F","F",0059-11-24,3.55022831050228,5.46689497716895,"4a","4a",1,6,57,65,26,40,1,1,-1.35536984545448,-0.146355956515999
"1709","(11) Scolding","34","33","F","F",0059-11-24,3.55022831050228,5.46689497716895,"4a","4a",1,11,57,65,26,40,1,1,-1.35536984545448,-0.146355956515999
"1710","(3) Helping","32","34","F","F",0059-11-24,7.21689497716895,3.55022831050228,"4a","4a",1,3,59,66,26,40,1,1,0.31750436439768,-0.978377766220573
"1711","(2) Dominating","178","179","F","M",0059-11-24,5.80022831050228,3.46689497716895,"17","17",1,2,55,78,36,39,1,0,-0.328833398499747,-1.01455262751208
"1713","(4) Leading","178","179","F","M",0059-11-24,5.80022831050228,3.46689497716895,"17","17",1,4,55,78,36,39,1,0,-0.328833398499747,-1.01455262751208
"1715","(4) Leading","178","158","F","F",0059-11-24,5.80022831050228,4.80022831050228,"17","14a",0,4,55,149,36,32,1,1,-0.328833398499747,-0.435754846848025
"1717","(4) Leading","178","50","F","F",0059-11-24,5.80022831050228,4.38356164383562,"17","7",0,4,55,15,36,11,1,1,-0.328833398499747,-0.616629153305541
"1719","(4) Leading","178","165","F","F",0059-11-24,5.80022831050228,4.55022831050228,"17","15a",0,4,55,13,36,10,1,1,-0.328833398499747,-0.544279430722534
"1721","(2) Dominating","178","158","F","F",0059-11-24,5.80022831050228,4.80022831050228,"17","14a",0,2,55,149,36,32,1,1,-0.328833398499747,-0.435754846848025
"1722","(4) Leading","179","50","M","F",0059-11-24,3.46689497716895,4.38356164383562,"17","7",0,4,70,15,36,11,0,1,-1.39338971386022,-0.616629153305541
"1724","(2) Dominating","178","50","F","F",0059-11-24,5.80022831050228,4.38356164383562,"17","7",0,2,55,15,36,11,1,1,-0.328833398499747,-0.616629153305541
"1726","(4) Leading","240","205","F","F",0059-11-25,6.80296803652968,7.88630136986301,"21","18c",0,4,116,132,57,4,1,1,0.128654990645378,0.903904331445808
"1728","(11) Scolding","205","240","F","F",0059-11-25,7.88630136986301,6.80296803652968,"18c","21",0,11,54,157,2,41,1,1,0.62291327991988,0.433631134656267
"1729","(2) Dominating","5","470","F","F",0059-11-25,6.71963470319635,6.96963470319635,"1a","116a",0,2,58,98,37,54,1,1,0.0906351222396463,0.505980857239273
"1731","(2) Dominating","205","5","F","F",0059-11-25,7.88630136986301,6.71963470319635,"18c","1a",0,2,54,67,2,43,1,1,0.62291327991988,0.397456273364763
"1733","(2) Dominating","205","41","F","F",0059-11-25,7.88630136986301,6.21963470319635,"18c","5",0,2,54,64,2,42,1,1,0.62291327991988,0.180407105615744
"1735","(17) Playful Teasing","414","378","M","M",0059-11-25,4.71963470319635,8.21963470319635,"110b","108",0,17,67,56,39,37,0,0,-0.821841719497898,1.04860377661182
"1736","(2) Dominating","379","414","M","M",0059-11-25,1.46963470319635,4.71963470319635,"108","110b",0,2,157,23,35,19,0,0,-2.30461658732141,-0.470740397631314
"1738","(2) Dominating","379","378","M","M",0059-11-25,1.46963470319635,8.21963470319635,"108","108",1,2,157,56,35,37,0,0,-2.30461658732141,1.04860377661182
"1740","(2) Dominating","378","414","M","M",0059-11-25,8.21963470319635,4.71963470319635,"108","110b",0,2,53,23,35,19,0,0,0.774992753542805,-0.470740397631314
"1742","(2) Dominating","115","116","F","M",0059-11-25,6.21963470319635,4.05296803652968,"10a","10a",1,2,56,88,13,16,1,0,-0.13748408819474,-0.76013928796334
"1744","(4) Leading","115","23","F","M",0059-11-25,6.21963470319635,3.55296803652968,"10a","3",0,4,56,155,13,58,1,0,-0.13748408819474,-0.977188455712359
"1745","(13) Supporting Opinions","116","115","M","F",0059-11-25,4.05296803652968,6.21963470319635,"10a","10a",1,13,14,68,13,16,0,1,-1.12600066674375,0.180407105615744
"1746","(13) Supporting Opinions","33","115","F","F",0059-11-25,5.46963470319635,6.21963470319635,"4a","10a",0,13,31,68,26,16,1,1,-0.479662903846319,0.180407105615744
"1747","(17) Playful Teasing","41","125","F","M",0059-11-25,6.21963470319635,2.80296803652968,"5","10b",0,17,138,165,63,28,1,0,-0.13748408819474,-1.30276220733589
"1748","(9) Requesting for Help","41","46","F","F",0059-11-25,6.21963470319635,9.88630136986301,"5","6",0,9,138,112,63,57,1,1,-0.13748408819474,1.77210100244189
"1749","(3) Helping","46","41","F","F",0059-11-25,9.88630136986301,6.21963470319635,"6","5",0,3,131,64,62,42,1,1,1.53539012165743,0.180407105615744
"1750","(4) Leading","46","41","F","F",0059-11-25,9.88630136986301,6.21963470319635,"6","5",0,4,131,64,62,42,1,1,1.53539012165743,0.180407105615744
"1752","(7) Requesting for Access","42","46","F","F",0059-11-25,4.30296803652968,9.88630136986301,"5","6",0,7,134,112,63,57,1,1,-1.01194106152655,1.77210100244189
"1754","(11) Scolding","158","172","F","F",0059-11-26,4.80570776255708,7.88904109589041,"14a","16",0,11,142,16,30,12,1,1,-0.782571882815814,0.905093641954022
"1755","(2) Dominating","158","178","F","F",0059-11-26,4.80570776255708,5.80570776255708,"14a","17",0,2,142,59,30,39,1,1,-0.782571882815814,0.000722109666441675
"1757","(11) Scolding","158","165","F","F",0059-11-26,4.80570776255708,4.55570776255708,"14a","15a",0,11,142,13,30,10,1,1,-0.782571882815814,-0.541900809706107
"1758","(19) Ownership Assertion","172","158","F","F",0059-11-26,7.88904109589041,4.80570776255708,"16","14a",0,19,9,149,8,32,1,1,0.624163248196233,-0.433376225831597
"1759","(4) Leading","172","178","F","F",0059-11-26,7.88904109589041,5.80570776255708,"16","17",0,4,9,59,8,39,1,1,0.624163248196233,0.000722109666441675
"1761","(11) Scolding","158","178","F","F",0059-11-26,4.80570776255708,5.80570776255708,"14a","17",0,11,142,59,30,39,1,1,-0.782571882815814,0.000722109666441675
"1762","(3) Helping","172","178","F","F",0059-11-26,7.88904109589041,5.80570776255708,"16","17",0,3,9,59,8,39,1,1,0.624163248196233,0.000722109666441675
"1763","(11) Scolding","437","423","M","F",0059-11-26,2.97237442922374,6.63904109589041,"113a","111",0,11,71,79,41,47,0,1,-1.6190089877419,0.362470722581474
"1764","(13) Supporting Opinions","424","437","M","M",0059-11-26,4.63904109589041,2.97237442922374,"111","113a",0,13,127,166,56,66,0,0,-0.858611619627276,-1.22922317424467
"1765","(13) Supporting Opinions","186","115","F","F",0059-11-26,5.38904109589041,6.22237442922374,"19a","10a",0,13,79,68,16,16,1,1,-0.516432803975697,0.181596416123958
"1766","(16) Aggressive Teasing","33","186","F","F",0059-11-26,5.47237442922374,5.38904109589041,"4a","19a",0,16,31,109,26,20,1,1,-0.478412935569966,-0.180152196791075
"1767","(16) Aggressive Teasing","186","33","F","F",0059-11-26,5.38904109589041,5.47237442922374,"19a","4a",0,16,79,65,16,40,1,1,-0.516432803975697,-0.143977335499571
"1768","(17) Playful Teasing","536","186","F","F",0059-11-26,4.88904109589041,5.38904109589041,"117b","19a",0,17,158,109,32,20,1,1,-0.744552014410083,-0.180152196791075
"1769","(17) Playful Teasing","186","536","F","F",0059-11-26,5.38904109589041,4.88904109589041,"19a","117b",0,17,79,167,16,34,1,1,-0.516432803975697,-0.397201364540094
"1770","(11) Scolding","33","186","F","F",0059-11-26,5.47237442922374,5.38904109589041,"4a","19a",0,11,31,109,26,20,1,1,-0.478412935569966,-0.180152196791075
"1771","(4) Leading","424","391","M","M",0059-11-26,4.63904109589041,5.13904109589041,"111","109a",0,4,127,2,56,1,0,0,-0.858611619627276,-0.288676780665584
"1773","(13) Supporting Opinions","422","423","F","F",0059-11-26,9.13904109589041,6.63904109589041,"111","111",1,13,109,79,56,47,1,1,1.1944612742822,0.362470722581474
"1774","(4) Leading","206","186","M","F",0059-11-26,5.38904109589041,5.38904109589041,"18c","19a",0,4,2,109,2,20,0,1,-0.516432803975697,-0.180152196791075
"1776","(14) Taking Away","539","241","F","F",0059-11-26,3.22237442922374,7.97237442922374,"18c","21",0,14,3,62,2,41,1,1,-1.5049493825247,0.941268503245525
"1777","(3) Helping","206","241","M","F",0059-11-26,5.38904109589041,7.97237442922374,"18c","21",0,3,2,62,2,41,0,1,-0.516432803975697,0.941268503245525
"1778","(4) Leading","183","186","F","F",0059-11-26,11.0557077625571,5.38904109589041,"19a","19a",1,4,120,109,16,20,1,1,2.06891824761401,-0.180152196791075
"1780","(15) Tattling","89","371","M","M",0059-11-27,5.55844748858448,2.22511415525114,"9b","107",0,15,119,103,14,50,0,0,-0.439143098887882,-1.55360761535998
"1781","(18) Verbal Aggression","370","371","M","M",0059-11-27,4.55844748858448,2.22511415525114,"107","107",1,18,103,103,54,50,0,0,-0.895381519756654,-1.55360761535998
"1782","(6) Physical Aggression","370","371","M","M",0059-11-27,4.55844748858448,2.22511415525114,"107","107",1,6,103,103,54,50,0,0,-0.895381519756654,-1.55360761535998
"1783","(11) Scolding","370","89","M","M",0059-11-27,4.55844748858448,5.55844748858448,"107","9b",0,11,103,22,54,18,0,0,-0.895381519756654,-0.106613163699854
"1784","(4) Leading","391","344","M","F",0059-11-27,5.14178082191781,5.14178082191781,"109a","104c",0,4,32,134,15,61,0,1,-0.629242440916537,-0.28748747015737
